train_loss,eval_loss
0.9046153970152723,0.2457568496465683
0.67705693888318,0.2422141581773758
0.5996846316705109,0.24230323731899261
0.5388301342098683,0.24369196593761444
0.5144342981980246,0.24288518726825714
0.5264093572113868,0.24443268775939941
0.46591810464467626,0.243599072098732
0.45493056056363956,0.24385900795459747
0.4693815844801992,0.24389797449111938
0.4440476514283351,0.24295753240585327
0.39512478942794305,0.2437293827533722
0.38860986285423005,0.244145929813385
0.39740144436896147,0.24557256698608398
0.3800161917099695,0.24778017401695251
0.3746322423996735,0.2423349916934967
0.32553684253658405,0.24393132328987122
0.3188584832995959,0.24462850391864777
0.303058428649842,0.24501825869083405
0.29472351286694565,0.24652568995952606
0.291357966929537,0.2446085810661316
0.2648595756831139,0.24926318228244781
0.27249726546625463,0.24506090581417084
0.2551830606175118,0.2455030232667923
0.25871394878636156,0.2541326880455017
0.24390125614248126,0.24550661444664001
0.24287619815776523,0.2531176209449768
0.22837783525257938,0.2465166449546814
0.2219210870051185,0.24775820970535278
0.2325550538402742,0.2486104667186737
0.24709069055570804,0.2432977855205536
0.20406839065753676,0.24360936880111694
0.21898860134887138,0.24931973218917847
0.21985533296764811,0.24729052186012268
0.209261152824027,0.24554547667503357
0.2065229578227936,0.24661429226398468
0.2016235737225035,0.24829885363578796
0.2115192620955019,0.24650417268276215
0.2038242137659501,0.24521884322166443
0.21110378542559313,0.2469751387834549
0.20137227304348368,0.24765820801258087
0.19627090174993328,0.2482956349849701
0.19275749243961568,0.25001654028892517
0.19375411896106495,0.245203897356987
0.18837287538210673,0.24954968690872192
0.18129409620826892,0.25304803252220154
0.19343624282728286,0.251114159822464
0.18887931855953943,0.25290098786354065
0.18338363672409527,0.2508348226547241
0.1874654970853161,0.2527461349964142
0.18187032282121046,0.2499178797006607
0.1789536569918866,0.24870198965072632
0.17655602971126147,0.25121113657951355
